cefr	lemma	example_de
B1	schieben	1. Leider ist mein Fahrrad kaputt- gegangen. Ich musste es nach Hause schieben. 2. Wir können den Schrank links an die Wand schieben; dann haben wir mehr Platz.
B1	schief	Der Spiegel hängt ganz schief.
B1	schießen	Unsere Mannschaft hat ein Tor geschossen.
B1	Schlag- Rahm	Ich hätte gern ein Stück Torte mit
B1	schlagen	1. Wer hat den Weltmeister geschlagen? 2. Ich muss einen Nagel in die Wand schlagen. Wo ist der Hammer? 3. Das Herz schlug mir bis zum Hals.
B1	schlank	In diesem Kleid siehst du sehr schlank aus.
B1	schließlich	Ich musste lange warten. Aber schließlich habe ich den Job doch noch bekommen. Ich helfe dir natürlich. Du bist schließlich mein Freund.
B1	schmal	Hier kannst du nicht parken. Die Straße ist zu schmal.
B1	schminken	Du bist heute sehr schön geschminkt.
B1	schreien	Kinder, hört bitte auf, so laut zu schreien. – Ich muss arbeiten. Unser Baby hat heute Nacht viel geschrien.
B1	schuldig	Was bin ich Ihnen schuldig? – 50 Euro, bitte.
B1	schweigen	Sie sprach viel, aber ihr Mann schwieg sein, ist, war, ist gewesen den ganzen Abend lang.
B1	Schwieger-	1. Wir besuchen morgen meine Schwiegereltern. 2. Mein Schwiegervater ist Lehrer. seit 3. Ich verstehe mich gut mit meiner Schwiegertochter.
B1	schätzen	Wie alt ist der Chef? – Ich weiß nicht, ich schätze, um die Fünfzig. Ich schätze deine gute Arbeit.
B1	Schönen Gruß	an Ihren Mann. Ihre Frau. Grüßen
B1	schütteln	Die Flasche muss man vor dem Öffnen schütteln.
B1	schützen	Diese Impfung schützt vor Grippe.
B1	Selbstverständlich	sagen wir Ihnen so-
B1	selten	Ich gehe ganz selten ins Kino.
B1	seltsam	Es ist seltsam, dass mein Bruder noch nicht hier ist. Sie hörte ein seltsames Geräusch.
B1	Semmel CH Brötli	Frühstück.
B1	senden	Bitte senden Sie uns die Unterlagen per E-Mail. Können Sie uns die Post bitte nachsenden?
B1	senkrecht	Ziehen Sie bitte eine senkrechte Linie.
B1	sich amüsieren	Bei dem Fest haben wir uns sehr gut amüsiert.
B1	sich anstrengen	1. Diese Arbeit strengt mich sehr an. 2. Wenn du die Prüfung schaffen willst, musst du dich mehr anstrengen.
B1	sich ausruhen	1. Sie ruhen sich von der Arbeit aus. 2. Bist du gut ausgeruht?
B1	sich bedanken	Ich möchte mich noch einmal sehr her- zlich für Ihre Hilfe bedanken.
B1	sich beeilen	Wir müssen uns beeilen. Sonst verpassen wir den Zug.
B1	sich befinden	Das Bord-Bistro befindet sich in der Mitte des Zuges.
B1	sich bemühen	1. Er hat sich sehr bemüht, etwas Gutes zu kochen. 2. Ich werde mich um einen Termin bemühen.
B1	sich beschweren	Wo können wir uns beschweren?
B1	sich beteiligen	Wir wollen unserer Lehrerin ein Geschenk kaufen. Wer möchte sich beteiligen?
B1	sich bewerben	Ich habe mich um diese Stelle beworben. Ich habe mich als Kellner beworben.
B1	sich eignen	Dieses Hotel eignet sich besonders für Familien mit Kindern.
B1	sich einigen	Jeder hat einen anderen Vorschlag. Wir können uns leider nicht einigen.
B1	sich entschließen	Mein Nachbar hat sich nun doch entschlossen, sein Auto zu verkaufen.
B1	sich ereignen	Der Unfall ereignete sich am frühen Morgen.
B1	sich erholen	1. Im Urlaub habe ich mich sehr gut erholt. 2. Er hat sich nach dem Unfall sehr schnell wieder erholt.
B1	sich erkundigen	1. Hast du dich schon nach einem Zug erkundigt? 2. Ich möchte mich erkundigen, wie es Ihnen geht.
B1	sich etwas aussuchen	Such dir etwas Schönes aus! Ich lade dich ein.
B1	sich etwas gefallen lassen	Das würde ich mir nicht gefallen lassen.
B1	sich etwas kaufen	1. Im Supermarkt kauft man sehr günstig ein. 2. Ich habe mir einen Pullover gekauft.
B1	sich fürchten	Sie fürchtet sich vor Schlangen.
B1	sich konzentrieren	Bitte stör mich jetzt nicht. Ich muss mich auf meine Arbeit konzentrieren.
B1	sich lohnen	Für drei Tage zu meinen Eltern fahren lohnt sich nicht. Es ist zu weit.
B1	sich nähern	Er nähert sich dem Unfallort ganz langsam.
B1	sich rasieren	Dein Bart ist aber lang! Du solltest dich mal wieder rasieren.
B1	sich scheiden lassen	Meine Nachbarn haben sich scheiden lassen.
B1	sich schneiden	Das Messer schneidet nicht. Hast du ein Pflaster? Ich habe mich geschnitten.
B1	sich setzen	Darf ich mich zu Ihnen setzen? Bitte setzen Sie sich, wohin Sie wollen!
B1	sich siezen	Obwohl sie sich schon lange kennen, siezen sie sich.
B1	sich stoßen	Wie haben Sie sich denn verletzt? – Ich habe mich an der Autotür gestoßen.
B1	sich streiten	Die Kinder streiten sich oft.
B1	sich trennen	1. Wir leben getrennt. 2. Meine Freundin und ihr Mann haben sich getrennt. 3. Wir müssen den Müll trennen. Das kommt zum Altpapier.
B1	sich umdrehen	1. Dreh dich mal um. Da hinten liegt das Buch doch. 2. Dreh das Blatt um; die Lösung steht auf der Rückseite.
B1	sich unterhalten	Wir haben uns über das Fußballspiel unterhalten. Ich habe mich bei der Party sehr gut unterhalten.
B1	sich verabreden	Wir haben uns mit Freunden verabredet. Wir wollen zusammen essen.
B1	sich verabschieden	1. Ich wurde von meinen Freunden sehr nett verabschiedet. 2. Es ist schon 23 Uhr. Ich möchte mich verabschieden.
B1	sich verbessern	1. Ich habe mein Deutsch verbessert. 2. Meine Kinder haben sich in der Schule verbessert.
B1	sich verbrennen	1. Ich werde alle Briefe verbrennen. 2. Der Herd war noch heiß. Ich habe mich verbrannt.
B1	sich vergnügen	Auf der Party habe ich mich sehr vergnügt.
B1	sich verhalten	Der Mann hat sich uns gegenüber merkwürdig verhalten.
B1	sich verlaufen	Gestern haben wir uns im Wald verlaufen. Wir haben erst eine Stunde später den richtigen Weg gefunden.
B1	sich verletzen	1. Ich habe mich an der Hand verletzt. 2. Ich habe mir den Arm verletzt.
B1	sich verlieben	Ich habe mich verliebt.
B1	sich verstecken	1. Ich habe das Geld hinter dem Regal versteckt. 2. Die Kinder verstecken sich im Wald.
B1	sich verstehen	1. Ich kann Sie kaum verstehen. Sprechen Sie bitte lauter. 2. Den Satz verstehe ich nicht. 3. Ich verstehe nichts von Computern. 4. Unsere beiden Kinder verstehen sich sehr gut.
B1	sich verändern	1. Das geht so nicht. Wir müssen die Organisation verändern. 2. Wir haben uns lange nicht gesehen. Aber du hast dich gar nicht verändert.
B1	sich vorbereiten	1. Am Sonntag machen wir ein kleines Fest. Ich muss noch viel dafür vor- bereiten. 2. Ich muss mich auf meine Prüfung vor- bereiten.
B1	sich wundern	1. Es hat mich gewundert, dass das Essen hier so günstig ist. 2. Ich wundere mich, dass du schon so früh aus der Schule kommst. Was ist los?
B1	sich wünschen	1. Ich wünsche Ihnen alles Gute. 2. Was wünschst du dir zum Geburtstag? 3. Wünsch mir Glück!
B1	sich zwingen	1. Bitte zwing mich nicht etwas zu essen. Ich bin wirklich nicht hungrig. 2. Das schlechte Wetter zwang uns umzukehren.
B1	sich ärgern	1. Ärgern Sie sich nicht. 2. Mein Bruder hat mich schon als Kind immer geärgert.
B1	sich überzeugen	1. Ihr Vorschlag überzeugt mich gar nicht. 2. Ich bin fest davon überzeugt, dass meine Entscheidung richtig ist. Wie bist du zu dieser Überzeugung gekommen?
B1	sicherkälten	Der Junge hat sich beim Baden erkältet.
B1	sichern	Du musst immer alle Daten im Computer sichern.
B1	sichtbar	Es gibt keine sichtbaren Verletzungen. Aber wir müssen das Bein trotzdem untersuchen.
B1	Sie bezahlen erst bei	der Lieferung.
B1	Sie haben eine Infektion	Sie müssen
B1	Sie haben Ihren	Schirm verloren. Da im Fundbüro.
B1	Sie ist eine fleißige Lernerin	
B1	Sie müssen zurückfahren	aber hier
B1	Sie will das selber	machen.
B1	siegen	Die Mannschaft siegte mit 2:0.
B1	sinken	Das Schiff ist vor der Küste gesunken. Der Preis ist um 3 % gesunken.
B1	sinnlos	So ein sinnloses Buch habe ich schon lange nicht mehr gelesen.
B1	sinnvoll	Es funktioniert einfach nicht. Es ist sinnvoll, es noch einmal zu versuchen.
B1	so viel/so viel wie	Ich habe so viel gegessen. Jetzt ist mir schlecht. Ich verdiene nur halb so viel wie er.
B1	sobald	Sobald ich den Termin weiß, gebe ich Ihnen Bescheid.
B1	sodass	Der Zug hatte zwei Stunden Verspätung, sodass ich erst um 23 Uhr nach Hause kam.
B1	sogenannt-	Studenten, die lange studieren, sind so- genannte Langzeitstudierende. Wo bleiben denn deine sogenannten Freunde?
B1	solange	Solange Sie Fieber haben, dürfen Sie auf keinen Fall arbeiten gehen.
B1	solch-	Solche Schuhe finde ich toll.
B1	Sonder-	Das ist ein Sonderangebot: 25 % re- duziert.
B1	sondern	Unser Besuch kommt nicht heute, sondern morgen.
B1	sonenstand	ankreuzen.
B1	sorgen	Wer sorgt denn für die Kinder? Können Sie bitte dafür sorgen, dass die Heizung funktioniert?
B1	soviel	Soviel ich weiß, hat dieses Restaurant heute Ruhetag.
B1	sowieso	Willst du mir den Brief mitgeben? Ich gehe sowieso zur Post.
B1	sowohl als auch	Sowohl Sie als auch Ihre Frau müssen unterschreiben.
B1	sozial	Das System ist nicht sozial. Es gibt viele soziale Probleme.
B1	sparsam	Wir haben fünf Kinder. Wir müssen sehr sparsam sein. Mein Auto ist sehr sparsam. Es verbraucht nur 5 Liter auf 100 km.
B1	Speise-/-speise	Als Vorspeise nehme ich eine Suppe, aber dafür nehme ich keine Nachspeise. (D, A)
B1	speziell	Ich suche einen ganz speziellen Ring für meine Freundin.
B1	spitz	Der Bleistift ist nicht spitz.
B1	Sprechstunde	Ordination. || Frau Dr. Berger hat von 8 bis 12 Uhr
B1	springen	1. Wir waren im Schwimmbad. Mein Sohn ist immer wieder ins Wasser gesprungen. 2. Wie weit bist du heute gesprungen? – 3,40 m.
B1	spätestens	Ich muss spätestens um 9 Uhr bei der Arbeit sein.
B1	spülen	1. Hast du das Geschirr gespült? 2. Spülen Sie bitte jetzt den Mund aus.
B1	spüren	Wo tut es weh? Spüren Sie das hier?
B1	stammen	Ich stamme aus einer kleinen Stadt an der Donau.
B1	starten	Das Flugzeug ist pünktlich gestartet.
B1	statistisch	Die statistischen Ergebnisse zeigen eine gute Entwicklung.
B1	statt	Kann ich diese Woche statt Donnerstag am Freitag kommen?
B1	staubsaugen	Ich muss heute in meiner Wohnung noch staubsaugen.
B1	stechen	Stefan wird beim Zelten immer von den Mücken gestochen.
B1	stecken	Wo ist denn mein Pass? Ich hatte ihn doch in die Handtasche gesteckt. Du kannst reingehen. Der Schlüssel steckt. Die Zeitung steckt im Briefkasten.
B1	stehen bleiben	Bitte bleiben Sie stehen. Meine Uhr ist stehen geblieben.
B1	stehlen	Gestern hat mir jemand im Zug meine Uhr gestohlen.
B1	steigen	Die Preise für Milch und Gemüse sind schon wieder gestiegen. Gegen Abend ist das Fieber wieder gestiegen.
B1	steil	Die Straße zu unserem Haus ist sehr steil.
B1	stilistisch	Der Text ist stilistisch sehr schön.
B1	still	Sei doch mal einen Moment still! Maria kann nicht still sitzen.
B1	stimmen	1. Meine Adresse stimmt nicht mehr. 2. Das Wetter in Deutschland könnte besser sein. – Das stimmt.
B1	stinken	Was stinkt denn hier so? – Das ist der Fisch. Er ist nicht mehr frisch.
B1	stolz	Ich bin stolz auf dich. Das hast du sehr gut gemacht.
B1	stoppen	Die Polizei hat mich gestoppt, weil ich bei Rot über die Ampel gefahren bin.
B1	strafbar	Was du da machst, ist strafbar.
B1	Streichholz Zündholz	
B1	streiken	Die Arbeiter streiken für höhere Löhne.
B1	streng	Unsere Tochter hat einen sehr strengen Lehrer.
B1	stumm	Stell bitte dein Handy leise oder auf stumm.
B1	städtisch	Ich gehe gern in die städtische Bibliothek.
B1	ständig	Ich habe schon ein paar Mal bei meiner Freundin angerufen. Es ist ständig besetzt.
B1	stürzen	Ich bin auf der Straße gestürzt und habe mir den Fuß gebrochen. Bitte pass auf der Treppe auf, dass du nicht hinunterstürzt!
B1	super	Das war ein super Film! Er kann super tanzen. Weißt du was? Ich komme mit. – Super!
B1	sympathisch	Ich finde unsere neue Kollegin sehr sympathisch.
B1	sämtliche	Sämtliche Fenster müssen geschlossen bleiben.
B1	süchtig	Ich bin süchtig nach Schokolade. Fernsehen kann süchtig machen.
B1	süß	Ich esse gern süße Sachen. Das ist aber ein süßes Baby!
B1	tanken	1. Wir müssen unbedingt tanken. Wir haben fast kein Benzin mehr. 2. Bitte einmal volltanken!
B1	tasche A Geldbörse	
B1	tatsächlich	Die Hose ist tatsächlich zu klein, obwohl sie so groß aussieht.
B1	taub	Sie hört schlecht, sie ist schon fast taub. Bist du taub? Ich spreche mit dir!
B1	tauchen	Ich möchte im Urlaub wieder tauchen gehen.
B1	tauschen	Ich würde meinen Kuchen gegen dein Brot tauschen. Wollen wir die Plätze tauschen?
B1	technisch	Es gab ein technisches Problem. Sind Sie technisch interessiert?
B1	Tee ziehen lassen	Diesen Tee sollte man 10 Minuten ziehen lassen.
B1	testen	Testen Sie unsere Angebote kostenlos.
B1	theoretisch	Ich habe die theoretische Prüfung be- standen. Nach der praktischen habe ich den Führerschein.
B1	tippen	Wie schnell kannst du tippen?
B1	tolerant	Die Nachbarn hören oft laut Musik. Wir müssen sehr tolerant sein.
B1	traditionell	Ich mag die traditionelle Küche.
B1	Traum-	Mein Traumberuf ist Feuerwehrmann.
B1	treffen	1. Wir treffen uns immer freitags. 2. Ich habe Petra zufällig in der Stadt getroffen.
B1	treiben	Welchen Sport treibst du?
B1	treten	1. Ich bin in ein Stück Glas getreten. typisch1. 2. Au! Du hast mich getreten!
B1	treu	Herr Maier ist ein treuer Kunde von uns.
B1	trocknen	1. Ich habe mir die Haare getrocknet. die Übung, -en1. 2. Die Farbe ist schnell getrocknet.
B1	Trottoir	ist nicht erlaubt. || Das Velofahren auf dem Trottoir ist
B1	trotz	Trotz Grippe bin ich zur Arbeit gegangen.
B1	trotzdem	Es war ziemlich kalt. Trotzdem bin ich schwimmen gegangen. überall 1. Wo hast du dieses schöne Tuch gekauft? 2. Die Handtücher sind im Schrank ganz überfahren, überfährt, oben. überfuhr, hat überfahren 3. Hast du ein Taschentuch für mich? überhaupt
B1	tödlich	Dieses Gift kann für den Menschen tödlich sein.
B1	um zu	Um gesund zu bleiben, musst du Sport machen und Gemüse essen.
B1	umarmen	Lass dich zum Abschied umarmen.
B1	umgehen	Er kann sehr gut mit Kindern umgehen.
B1	umgekehrt	Nein, umgekehrt: erst der Vorname, dann der Nachname.
B1	umso	1. Je früher wir dort sind, umso besser sind unsere Chancen auf einen guten Sitzplatz. 2. Ich kann dir nicht nur heute, sondern auch morgen helfen. – Umso besser!
B1	umsonst	1. Ich musste nichts bezahlen. Die Reparatur war umsonst.
B1	umtauschen	1. Ich möchte diese Bluse umtauschen. Sie passt mir nicht. 2. Wo kann ich Geld umtauschen? Ein Umtausch ist leider nicht möglich. Alte Autos sind ein Problem für die Umwelt. Das Land muss mehr Geld für Umweltschutz ausgeben.
B1	un-	1. Der Verkäufer war sehr unfreundlich. 2. Dieses Geräusch ist mir unangenehm. 3. Er kam wie immer unpünktlich.
B1	unentschieden	Es steht unentschieden zwischen den beiden Mannschaften. 2. Ich bin noch immer unentschieden, was ich morgen tun soll.
B1	ungefähr	Wie weit ist es bis zum Bahnhof? – Nicht weit, ungefähr zehn Minuten zu Fuß.
B1	ungewöhnlich	Ich finde diese Speise ungewöhnlich, aber sie schmeckt gut.
B1	unglaublich	Es ist unglaublich. Schon wieder so ein Unglück.
B1	unheimlich	1. Ich mag dieses Haus nicht. Es sieht unheimlich aus. 2. Diese Person ist mir unheimlich. 3. Lass uns umkehren. Mir wird im Dunkeln unheimlich. 4. Die Prüfung war unheimlich schwer.
B1	Unsere Firma produziert für	den
B1	unter-	Mein Pass ist im unteren Regal.
B1	unterbrechen	Wir unterbrechen die Sendung für eine wichtige Nachricht. Bitte unterbrich mich nicht, wenn ich spreche.
B1	unterlassen	Das Rauchen auf den Gängen ist zu un- terlassen.
B1	unterrichten	Meine Frau unterrichtet Spanisch.
B1	untersagt	Es ist untersagt, hier zu rauchen.
B1	unterscheiden	Ihr seid euch sehr ähnlich. Auf dem Foto kann man euch beide nicht unterscheiden.
B1	unterschiedlich	Mein Bruder und ich sind sehr unterschiedlich. Er interessiert sich für Mathematik, ich mich für Sprachen.
B1	unterstreichen	Wir sollen alle wichtigen Wörter unterstreichen.
B1	unterstützen	Sie unterstützen mich, wo sie nur können.
B1	unterwegs	1. Warte auf mich. Ich bin unterwegs und komme gleich. 2. Unterwegs können wir noch etwas essen. 3. Stell dir vor, der Brief war zwei Wochen unterwegs.
B1	ursprünglich	Ursprünglich wollte ich in einem Restaurant arbeiten. Aber dann bin ich Busfahrerin geworden.
B1	vegetarisch	1. Ich mag kein Fleisch. Ich esse am liebsten vegetarisch. 2. Haben Sie auch vegetarische Gerichte?
B1	verabredet	Tut mir leid, ich habe keine Zeit. Ich bin mit meiner Freundin verabredet.
B1	verantwortlich	Sie sind für Ihre Kinder verantwortlich.
B1	verbieten	Ich werde meinen Kindern das Rauchen verbieten.
B1	verbinden	1. Wir müssen die Wunde sofort verbinden.
B1	verbrauchen	Wie viel Benzin verbraucht dein Auto?
B1	verbringen	Wie haben Sie Ihren Urlaub verbracht?
B1	verdächtig	Die Tür war nicht abgeschlossen. Das ist verdächtig. 2. Haben Sie etwas Verdächtiges gesehen?
B1	vergeblich	Ich habe vergeblich versucht dich anzurufen.
B1	vergnügt	Er kam mit einem vergnügten Grinsen herein.
B1	vergrößern	Können Sie das Foto vergrößern? Wir wollen unser Geschäft vergrößern.
B1	verhaften	Die Polizei hat 23 Menschen verhaftet.
B1	verhindern	Wir konnten den Unfall nicht verhindern.
B1	verlangen	Jeden Tag Überstunden? Das können Sie nicht verlangen. Wie viel verlangen Sie für das Auto? Frau Müller, Sie werden am Telefon verlangt.
B1	verlassen	Ich habe die Party um 3 Uhr verlassen. Du kannst dich auf mich verlassen. Ich helfe dir auf jeden Fall.
B1	verliebt	Ich bin in Francesco verliebt.
B1	verlängern	Ich muss meinen Pass verlängern lassen. Die U-Bahn Linie U4 wird verlängert.
B1	vermeiden	Der Arzt sagt, ich soll Stress vermeiden.
B1	vermissen	Ich vermisse meine Familie.
B1	vermuten	Ich vermute, sie wird heute nicht kommen.
B1	vermutlich	Vermutlich sagt er die Wahrheit.
B1	vernünftig	1. Seien Sie doch vernünftig! 2. Das ist ein ganz vernünftiger Vorschlag. Hast Du die Pakete gut verpackt?
B1	verpflegen	Wir werden hier sehr gut mit Essen verpflegt.
B1	verpflichtet	Sie sind verpflichtet, den Unfall zu melden.
B1	verraten	1. Wer hat dir das Geheimnis verraten? 2. Sein Blick verriet mir, dass er verletzt ist.
B1	verrückt	1. Bist du verrückt geworden?! 2. So eine verrückte Idee.
B1	verschmutzen	Die Fabrik verschmutzt den Fluss.
B1	verschreiben	Die Ärztin hat mir Tabletten verschrieben.
B1	verschwinden	Mein Ausweis ist verschwunden. Hast du ihn vielleicht gesehen?
B1	versichern	1. Wollen Sie Ihr Gepäck versichern? 2. Wie sind Sie versichert?
B1	versprechen	Meine Mutter hat mir versprochen, mich abzuholen.
B1	verständlich	Nach acht Stunden Schule haben die Kinder keine Lust mehr, die Hausaufgaben zu machen. Ich finde das verständlich.
B1	versäumen	Tut mir leid, ich habe die Anmeldefrist versäumt.
B1	verteilen	Kannst du bitte schon mal die Gläser verteilen?
B1	vertrauen	Ich kenne dich gut. Ich vertraue dir. || Ich habe Vertrauen zu Ihnen.
B1	vertreten	Wer vertritt Sie, wenn Sie Urlaub machen?
B1	verursachen	Dieser Busfahrer verursachte den Unfall.
B1	verurteilen	Das Gericht hat den Täter zu einer Geldstrafe verurteilt.
B1	verwandt	Sind Sie mit Frau Meyer verwandt?
B1	verwechseln	Entschuldigen Sie, ich habe Sie mit jemandem verwechselt.
B1	verwenden	Dieses Wort wird oft verwendet.
B1	verzeihen	Das werde ich ihm nie verzeihen können.
B1	Verzeihung	Verzeihung! Ich habe die falsche Nummer gewählt.
B1	verzichten	Ich verzichte heute auf den Kaffee.
B1	veröffentlichen	Das Buch wurde gestern veröffentlicht.
